Id;Nivel;Ens;Grup;Tut;aval;nasig;nsusp;Q50;IQR;med;std;S
267;2;ESO;A;121;1;12;0;7.0;2.0;6.916666666666667;1.2401124093721456;1.5171063970610272
267;2;ESO;A;121;2;12;0;7.5;2.0;7.166666666666667;1.3371158468430429;1.4451858789480823
267;2;ESO;A;121;3;12;0;7.5;2.0;7.25;1.2880570286640687;1.5171063970610272
28;1;BAC;A;211;1;11;4;5.0;1.8000000000000007;5.181818181818182;1.8877596148970779;1.6417347121875212
28;1;BAC;A;211;2;11;4;5.0;2.6000000000000014;5.363636363636363;1.8586407545691706;1.594166699118017
28;1;BAC;A;211;3;11;2;5.0;2.6000000000000014;5.545454545454546;2.423371055519;1.4142790651247086
407;3;ESO;C;133;1;13;1;6.0;2.0;5.846153846153846;1.4051188470584877;1.4791328074296435
407;3;ESO;C;133;2;13;0;6.0;1.2999999999999998;6.3076923076923075;1.0315534712764842;1.3322449224385329
407;3;ESO;C;133;3;13;0;6.0;1.3000000000000007;6.076923076923077;1.0377490433255416;1.2047933096947843
176;1;ESO;A;111;1;11;1;5.0;1.6000000000000014;5.636363636363637;1.433368568981982;1.0335620542068176
176;1;ESO;A;111;2;11;5;5.0;4.400000000000002;5.636363636363637;2.377928816122437;1.5465986860485126
176;1;ESO;A;111;3;11;0;6.0;3.6000000000000014;6.454545454545454;1.7529196424044295;1.2406842919533958
271;2;ESO;A;121;1;12;0;7.0;2.0;6.916666666666667;1.3113721705515067;1.5171063970610277
271;2;ESO;A;121;2;12;0;6.5;2.0;6.75;1.2880570286640687;1.5171063970610277
271;2;ESO;A;121;3;12;0;6.5;1.5500000000000007;6.666666666666667;1.2309149097933272;1.5171063970610277
353;3;ESO;B;132;1;13;8;4.0;2.3000000000000007;4.3076923076923075;1.6525039276108333;1.711845135233912
353;3;ESO;B;132;2;13;11;3.0;2.0;3.3846153846153846;1.757766648262388;1.6715952780212544
353;3;ESO;B;132;3;14;7;4.5;2.0500000000000007;4.285714285714286;1.7288756430151326;1.6488470716724797
196;1;ESO;B;112;1;11;4;5.0;1.0;5.090909090909091;1.300349603340998;1.162225544921092
196;1;ESO;B;112;2;11;3;5.0;2.6000000000000005;5.454545454545454;1.3684762594679063;1.4681399390162087
196;1;ESO;B;112;3;11;0;6.0;1.8000000000000007;6.0;1.1832159566199232;1.2406842919533958
342;3;ESO;A;131;1;13;3;6.0;2.6000000000000005;5.846153846153846;1.9513309067639726;1.844621476365503
342;3;ESO;A;131;2;13;1;7.0;1.3000000000000007;6.615384615384615;1.1208970766356101;1.2658567518727373
342;3;ESO;A;131;3;13;1;7.0;1.3000000000000007;6.538461538461538;1.1982893790305562;1.4583192224643482
189;1;ESO;A;111;1;11;0;9.0;1.0;8.545454545454545;1.0357254813546264;1.3421131789144003
189;1;ESO;A;111;2;11;0;9.0;0.8000000000000007;8.818181818181818;0.8738628975053029;1.1685184057430877
189;1;ESO;A;111;3;11;0;9.0;1.6000000000000014;8.909090909090908;0.9438798074485389;1.2406842919533958
258;2;ESO;A;121;1;12;5;5.0;2.55;4.833333333333333;1.5275252316519465;1.545422903193594
258;2;ESO;A;121;2;12;3;5.0;2.1000000000000005;5.25;1.2880570286640687;1.4241299173467734
258;2;ESO;A;121;3;12;2;6.0;1.5500000000000007;5.75;1.2154310870109943;1.5171063970610277
397;3;ESO;C;133;1;13;10;4.0;1.6000000000000005;3.6153846153846154;1.3867504905630728;1.6260206924207543
397;3;ESO;C;133;2;13;7;4.0;2.3000000000000007;4.3076923076923075;1.797434068545834;1.8446214763655029
397;3;ESO;C;133;3;14;7;4.5;2.05;3.857142857142857;1.7032612545052803;1.6307991045856431
228;1;ESO;C;113;1;10;6;3.5;2.05;3.9;1.5951314818673865;1.5047882836811908
228;1;ESO;C;113;2;10;4;5.0;2.1000000000000005;4.9;1.7919573407620815;1.8343719702816235
228;1;ESO;C;113;3;10;3;5.0;2.1000000000000005;4.8;1.8135294011647258;1.6094379124341003
483;3;ESO;C;133;1;13;0;7.0;2.3000000000000007;7.153846153846154;1.4632243987255136;1.6052071074554588
483;3;ESO;C;133;2;13;2;7.0;2.6000000000000005;6.846153846153846;1.7722938923964167;1.7379834485870498
483;3;ESO;C;133;3;13;0;7.0;2.0;6.923076923076923;1.3821202589704018;1.5247073930301436
447;4;ESO;B;142;1;12;4;5.0;2.1000000000000005;4.75;1.6025547785276542;1.5832584594204766
447;4;ESO;B;142;2;12;5;5.0;2.55;5.0;1.7580981459830651;1.5890269151739727
447;4;ESO;B;142;3;12;5;5.0;1.5500000000000007;5.0;1.651445647689541;1.5171063970610277
321;3;ESO;D;134;1;9;1;6.0;2.3;6.111111111111111;1.6158932858054431;1.5810937501718236
321;3;ESO;D;134;2;9;2;6.0;2.5999999999999996;5.666666666666667;2.0;1.6769877743224173
321;3;ESO;D;134;3;9;1;7.0;1.2999999999999998;6.222222222222222;1.481365736219265;1.4270610433807247
406;3;ESO;C;133;1;13;2;6.0;2.0;6.153846153846154;1.6251232694862383;1.5910955635959392
406;3;ESO;C;133;2;13;1;6.0;2.0;6.076923076923077;1.1151635501529558;1.4583192224643482
406;3;ESO;C;133;3;13;0;6.0;1.3000000000000007;6.153846153846154;1.214231845389905;1.3114313374732374
414;4;ESO;A;141;1;12;7;3.0;2.55;3.5833333333333335;1.3113721705515067;1.0775563270668007
414;4;ESO;A;141;2;12;5;5.0;3.1000000000000005;4.333333333333333;2.0150945537631877;1.7917594692280554
414;4;ESO;A;141;3;13;4;5.0;1.6000000000000005;4.846153846153846;1.7246329970051526;1.5247073930301436
7;1;BAC;A;211;1;11;6;4.0;4.6000000000000005;4.363636363636363;2.2033033051637387;1.8462202193216335
7;1;BAC;A;211;2;11;6;4.0;2.8;4.181818181818182;2.35873617932069;1.8462202193216335
7;1;BAC;A;211;3;11;5;5.0;4.600000000000001;4.363636363636363;2.540579747724022;1.6726254461503205
245;1;ESO;C;113;1;11;0;7.0;2.0;7.7272727272727275;1.3483997249264843;1.4681399390162087
245;1;ESO;C;113;2;11;0;8.0;1.8000000000000007;7.636363636363637;1.2060453783110545;1.2945451658448959
245;1;ESO;C;113;3;11;0;8.0;1.0;7.545454545454546;1.1281521496355325;1.2636544318820966
8;1;BAC;A;211;1;11;2;5.0;1.8000000000000007;5.363636363636363;1.2862913567871994;1.3667110520552042
8;1;BAC;A;211;2;11;6;4.0;1.8000000000000007;4.7272727272727275;1.7372915179041823;1.7677614722893296
8;1;BAC;A;211;3;11;2;5.0;2.0;5.454545454545454;2.2074254852038093;1.4142790651247086
434;4;ESO;B;142;1;12;0;7.5;2.1000000000000005;7.5;1.1677484162422844;1.3862943611198906
434;4;ESO;B;142;2;12;0;7.5;1.5500000000000007;7.833333333333333;1.0298573010888745;1.1988493129136213
434;4;ESO;B;142;3;12;0;8.0;2.5500000000000007;8.333333333333334;1.2309149097933272;1.3579778549873245
348;3;ESO;B;132;1;13;2;6.0;1.3000000000000007;5.923076923076923;1.5525000516123697;1.631345420808597
348;3;ESO;B;132;2;13;3;5.0;2.3;5.6923076923076925;1.6012815380508714;1.5857708352080968
348;3;ESO;B;132;3;14;2;5.5;2.0500000000000007;5.714285714285714;1.9778998741311231;1.7298201303799212
334;3;ESO;D;134;1;9;1;6.0;0.5999999999999996;5.888888888888889;0.927960727138337;1.1490596969706204
334;3;ESO;D;134;2;10;3;5.5;3.0500000000000007;5.2;1.7511900715418263;1.5047882836811908
334;3;ESO;D;134;3;11;1;5.0;2.0;5.909090909090909;1.3751033019046572;1.4142790651247086
63;1;BAC;C;213;1;10;10;0.0;0.0;0.0;0.0;0.0
63;1;BAC;C;213;2;10;10;0.0;0.0;0.0;0.0;0.0
63;1;BAC;C;213;3;10;7;0.0;5.150000000000002;2.2;3.675746333890726;0.9404479886553263
452;4;ESO;B;142;1;12;0;7.5;2.55;7.666666666666667;1.3706888336846839;1.545422903193594
452;4;ESO;B;142;2;12;0;8.0;1.0;7.5;0.674199862463242;0.887694275799104
452;4;ESO;B;142;3;12;0;8.0;1.0;7.583333333333333;0.90033663737852;1.1187433359857524
64;1;BAC;C;213;1;11;0;6.0;1.0;6.090909090909091;1.4459976109624424;1.162225544921092
64;1;BAC;C;213;2;10;0;6.5;2.0500000000000007;6.3;1.2516655570345725;1.2798542258336676
64;1;BAC;C;213;3;11;0;7.0;1.0;6.818181818181818;1.3280197150781925;1.3896811919839047
461;4;ESO;C;143;1;12;3;5.5;3.0999999999999996;5.5;2.195035721390843;1.7045514452672972
461;4;ESO;C;143;2;12;3;5.0;2.6500000000000012;5.5;1.7837651700316894;1.5171063970610277
461;4;ESO;C;143;3;12;1;6.0;2.0;6.166666666666667;1.5859229221975182;1.660947433286918
191;1;ESO;A;111;1;11;0;7.0;1.0;6.7272727272727275;1.1908743922772957;1.4142790651247086
191;1;ESO;A;111;2;11;0;7.0;2.0;7.2727272727272725;1.1908743922772957;1.3421131789144005
191;1;ESO;A;111;3;11;0;8.0;1.0;7.545454545454546;0.8201995322647245;1.162225544921092
35;1;BAC;B;212;1;11;3;6.0;2.6000000000000005;5.2727272727272725;2.1489955370316194;1.7677614722893296
35;1;BAC;B;212;2;11;1;5.0;1.0;5.454545454545454;1.1281521496355325;1.2406842919533958
35;1;BAC;B;212;3;11;1;5.0;1.0;5.454545454545454;0.9341987329938275;1.1685184057430877
370;3;ESO;B;132;1;13;0;9.0;0.3000000000000007;9.0;0.816496580927726;1.0317671113505356
370;3;ESO;B;132;2;13;0;9.0;0.3000000000000007;8.76923076923077;0.7250110520819842;0.937155853065701
370;3;ESO;B;132;3;13;0;10.0;1.0;9.538461538461538;0.6602252917735248;0.8587409130062867
4;1;BAC;A;211;1;11;3;5.0;2.8;5.2727272727272725;1.8488325554743508;1.5941666991180168
4;1;BAC;A;211;2;11;5;5.0;2.0;5.0;2.1447610589527217;1.798652206252129
4;1;BAC;A;211;3;11;3;5.0;1.7999999999999998;5.2727272727272725;1.8488325554743505;1.6726254461503207
224;1;ESO;B;112;1;11;1;7.0;1.8000000000000007;6.636363636363637;1.4333685689819817;1.6726254461503207
224;1;ESO;B;112;2;11;0;6.0;1.0;6.363636363636363;0.9244162777371754;1.2636544318820966
224;1;ESO;B;112;3;11;0;7.0;0.0;7.090909090909091;0.8312094145936335;1.0335620542068176
377;3;ESO;B;132;1;13;5;6.0;3.0;5.6923076923076925;1.797434068545834;1.6052071074554588
377;3;ESO;B;132;2;13;4;5.0;2.3000000000000007;5.3076923076923075;1.7504578155735613;1.6715952780212544
377;3;ESO;B;132;3;14;2;6.0;2.0;6.071428571428571;1.8590438284354556;1.7298201303799214
448;4;ESO;B;142;1;12;0;7.0;0.5499999999999998;6.916666666666667;0.996204919895622;1.234267866079077
448;4;ESO;B;142;2;12;1;7.0;3.0;6.666666666666667;1.5569978883230458;1.4735023850806486
448;4;ESO;B;142;3;12;0;7.0;2.5500000000000007;7.166666666666667;1.4668044012461754;1.5890269151739727
404;3;ESO;C;133;1;13;4;5.0;3.0;5.384615384615385;1.8045526471705549;1.7782333057997077
404;3;ESO;C;133;2;13;4;5.0;2.6000000000000005;5.076923076923077;2.1393744592574433;1.9512595041439564
404;3;ESO;C;133;3;14;3;5.0;1.1499999999999995;4.785714285714286;1.9286731759891875;1.4680602034990462
249;1;ESO;C;113;1;11;0;7.0;1.7999999999999998;7.181818181818182;0.9816498172140428;1.2945451658448959
249;1;ESO;C;113;2;11;0;8.0;1.7999999999999998;7.2727272727272725;1.4206272622267313;1.5157079520857129
249;1;ESO;C;113;3;11;0;8.0;1.0;7.636363636363637;0.8090398349558904;1.1209503926735833
203;1;ESO;B;112;1;11;1;7.0;2.6000000000000005;7.090909090909091;1.9725387425622574;1.7677614722893296
203;1;ESO;B;112;2;11;3;7.0;4.8;6.818181818181818;2.3159525823376357;1.798652206252129
203;1;ESO;B;112;3;11;0;7.0;2.0;7.636363636363637;1.5015143870590966;1.5941666991180168
257;2;ESO;A;121;1;12;3;6.0;2.1000000000000005;5.583333333333333;1.1645001528813148;1.3579778549873243
257;2;ESO;A;121;2;12;3;5.0;2.1000000000000005;5.333333333333333;1.3026778945578592;1.5171063970610277
257;2;ESO;A;121;3;12;0;6.0;1.5500000000000007;5.916666666666667;0.7929614610987591;1.077556327066801
246;1;ESO;C;113;1;10;2;5.5;2.05;5.5;1.7159383568311668;1.6957425341696346
246;1;ESO;C;113;2;10;0;6.0;2.0;6.1;0.9944289260117533;1.2798542258336674
246;1;ESO;C;113;3;10;0;6.0;1.0;6.4;0.8432740427115678;1.1682824501765625
371;3;ESO;B;132;1;13;6;5.0;3.3000000000000007;4.846153846153846;1.863963243832607;1.8848713335781606
371;3;ESO;B;132;2;13;5;5.0;1.3000000000000007;5.0;1.35400640077266;1.5193826646423014
371;3;ESO;B;132;3;13;2;5.0;1.3000000000000007;5.615384615384615;1.6092680291808412;1.631345420808597
423;4;ESO;A;141;1;12;1;6.0;2.5500000000000007;6.416666666666667;1.6764862244009227;1.7045514452672972
423;4;ESO;A;141;2;12;1;6.0;1.5500000000000007;5.75;1.2880570286640687;1.4451858789480823
423;4;ESO;A;141;3;12;0;6.5;1.0;6.833333333333333;1.403458930534474;1.3522093992338284
1;1;BAC;A;211;1;11;2;7.0;1.0;6.363636363636363;1.689540012709215;1.594166699118017
1;1;BAC;A;211;2;11;1;7.0;3.6000000000000005;6.909090909090909;1.7580981459830651;1.6726254461503207
1;1;BAC;A;211;3;11;0;6.0;2.6000000000000005;6.545454545454546;1.3684762594679063;1.5465986860485124
356;3;ESO;B;132;1;13;0;9.0;1.3000000000000007;8.76923076923077;1.0127393670836669;1.2711814802605796
356;3;ESO;B;132;2;13;0;9.0;1.0;9.23076923076923;0.7250110520819842;1.0123308391031736
356;3;ESO;B;132;3;13;0;9.0;1.0;9.461538461538462;0.5188745216627708;0.6901856760188042
416;4;ESO;A;141;1;12;1;6.0;2.0;6.083333333333333;1.729862492345632;1.5171063970610277
416;4;ESO;A;141;2;12;2;6.0;3.0;6.416666666666667;1.97522534195852;1.7045514452672972
416;4;ESO;A;141;3;12;0;6.0;4.0;6.916666666666667;2.0207259421636903;1.5171063970610272
244;1;ESO;C;113;1;10;7;3.0;2.1500000000000012;4.0;2.0548046676563256;1.6094379124341
244;1;ESO;C;113;2;10;5;4.5;2.0500000000000007;4.4;1.505545305418162;1.6957425341696346
244;1;ESO;C;113;3;10;6;3.5;2.0;4.0;1.1547005383792515;1.1682824501765625
451;4;ESO;B;142;1;12;0;8.0;1.5499999999999998;7.916666666666667;1.378954368902449;1.539654447440098
451;4;ESO;B;142;2;12;2;7.0;3.0;6.583333333333333;1.9752253419585197;1.8636799873410004
451;4;ESO;B;142;3;12;0;7.0;2.5500000000000007;7.083333333333333;1.5050420310248864;1.5890269151739727
455;4;ESO;B;142;1;12;8;4.0;2.0;4.25;1.6025547785276542;1.6326309271543518
455;4;ESO;B;142;2;12;6;4.0;3.1000000000000005;4.166666666666667;2.1672493389016636;1.8200759753606213
455;4;ESO;B;142;3;14;9;4.0;2.0500000000000007;4.142857142857143;1.9158104473902609;1.9085352816435601
375;3;ESO;B;132;1;13;2;6.0;1.2999999999999998;6.153846153846154;1.5191090506255;1.5193826646423014
375;3;ESO;B;132;2;13;1;7.0;1.6000000000000005;6.538461538461538;1.2659242088545832;1.4791328074296435
375;3;ESO;B;132;3;13;0;6.0;2.3;6.6923076923076925;1.3774744634423892;1.4583192224643482
45;1;BAC;B;212;1;11;6;3.0;2.0;3.909090909090909;1.8140862964338522;1.594166699118017
45;1;BAC;B;212;2;11;8;3.0;3.6000000000000005;3.272727272727273;2.2401298663653;1.7201934592198251
45;1;BAC;B;212;3;11;6;4.0;3.8;3.6363636363636362;2.618118686107537;1.8462202193216335
476;4;ESO;C;143;1;12;3;5.0;2.0999999999999996;4.916666666666667;1.5642792899510296;1.4677339293271525
476;4;ESO;C;143;2;12;3;6.0;3.1000000000000005;5.833333333333333;1.696699112626596;1.7045514452672967
476;4;ESO;C;143;3;13;1;6.0;1.2999999999999998;6.230769230769231;1.4806443503784736;1.5857708352080968
276;2;ESO;B;122;1;12;6;4.0;3.0;4.5;1.9306145983268455;1.5832584594204766
276;2;ESO;B;122;2;12;8;3.5;2.55;3.8333333333333335;2.167249338901663;1.863679987341
276;2;ESO;B;122;3;12;5;5.0;2.0;4.583333333333333;1.9752253419585197;1.4677339293271525
26;1;BAC;A;211;1;11;0;9.0;1.7999999999999998;8.363636363636363;0.9244162777371754;0.8599672810355049
26;1;BAC;A;211;2;11;0;8.0;1.0;8.363636363636363;0.674199862463242;0.9347698978582792
26;1;BAC;A;211;3;11;0;9.0;0.0;9.0;0.6324555320336759;0.9075352941050092
344;3;ESO;A;131;1;13;6;5.0;3.3000000000000007;4.846153846153846;1.6251232694862383;1.564957250242801
344;3;ESO;A;131;2;13;6;5.0;2.0;4.153846153846154;1.5730095277394138;1.5247073930301438
344;3;ESO;A;131;3;14;5;5.0;2.05;4.714285714285714;1.5898026693500449;1.6681739719973967
211;1;ESO;B;112;1;11;6;4.0;4.0;4.090909090909091;2.0714509627092528;1.6726254461503207
211;1;ESO;B;112;2;11;5;5.0;4.8;3.8181818181818183;2.400757456228422;1.5465986860485126
211;1;ESO;B;112;3;11;6;4.0;4.0;3.272727272727273;2.0538212722098823;1.3896811919839047
486;1;BAC;B;212;1;11;10;1.0;2.8000000000000007;1.6363636363636365;1.9632996344280855;1.594166699118017
486;1;BAC;B;212;2;11;10;0.0;0.8000000000000007;0.6363636363636364;1.5015143870590966;0.7595473914748635
486;1;BAC;B;212;3;11;11;0.0;0.0;0.0;0.0;0.0
170;1;ESO;A;111;1;11;9;3.0;1.8000000000000007;2.8181818181818183;1.4012980994907414;1.5465986860485126
170;1;ESO;A;111;2;11;8;2.0;2.8000000000000007;2.909090909090909;1.5782614139961386;1.4681399390162087
170;1;ESO;A;111;3;11;7;3.0;3.0;3.3636363636363638;1.5015143870590966;1.4681399390162087
319;3;ESO;A;131;1;13;7;4.0;2.3;4.615384615384615;1.325296290046213;1.5247073930301436
319;3;ESO;A;131;2;13;4;5.0;2.3000000000000007;5.3076923076923075;1.7504578155735615;1.6715952780212544
319;3;ESO;A;131;3;13;4;5.0;2.3000000000000007;5.230769230769231;1.4232501627054273;1.5857708352080968
186;1;ESO;A;111;1;11;0;7.0;0.7999999999999998;6.909090909090909;1.044465935734187;1.294545165844896
186;1;ESO;A;111;2;11;0;7.0;1.0;7.363636363636363;1.026910636104941;1.2882523050229002
186;1;ESO;A;111;3;11;0;8.0;1.0;7.636363636363637;0.8090398349558904;1.1209503926735833
243;1;ESO;C;113;1;11;0;7.0;1.0;7.2727272727272725;1.009049958219026;1.1209503926735833
243;1;ESO;C;113;2;11;0;8.0;1.6000000000000005;7.909090909090909;0.9438798074485389;1.240684291953396
243;1;ESO;C;113;3;11;0;8.0;0.7999999999999998;7.909090909090909;0.7006490497453707;0.9949236325717752
293;2;ESO;C;123;1;12;6;4.5;3.55;4.25;1.9128750375000738;1.8636799873410004
293;2;ESO;C;123;2;12;7;3.5;3.0;3.6666666666666665;1.775250729197189;1.6326309271543518
293;2;ESO;C;123;3;12;7;4.0;3.0;3.9166666666666665;2.0207259421636903;1.8200759753606217
278;2;ESO;B;122;1;12;0;7.5;1.5499999999999998;7.416666666666667;1.0836246694508316;1.3579778549873245
278;2;ESO;B;122;2;12;0;8.0;1.5500000000000007;7.583333333333333;1.378954368902449;1.308605387253449
278;2;ESO;B;122;3;12;0;8.0;1.0;7.583333333333333;0.9962049198956218;1.308605387253449
33;1;BAC;B;212;1;11;3;6.0;2.8;5.818181818181818;1.8340219092574561;1.8937882323911377
33;1;BAC;B;212;2;11;3;6.0;2.8;5.7272727272727275;1.954016841836789;1.8937882323911377
33;1;BAC;B;212;3;11;1;6.0;2.0;6.181818181818182;1.8877596148970779;1.594166699118017
484;1;ESO;B;112;1;10;7;2.5;3.05;2.9;1.5951314818673865;1.366158847569202
484;1;ESO;B;112;2;10;6;3.0;3.05;3.4;2.011080417199781;1.5571130980576455
484;1;ESO;B;112;3;10;7;2.5;3.05;3.1;1.9692073983655907;1.5571130980576458
213;1;ESO;B;112;1;10;7;4.0;2.0;3.9;1.1972189997378648;1.5047882836811908
213;1;ESO;B;112;2;10;6;4.0;2.1500000000000012;4.3;1.766981104093143;1.5571130980576455
213;1;ESO;B;112;3;10;5;4.5;2.0;4.3;1.4181364924121764;1.4708084763221114
177;1;ESO;A;111;1;11;0;6.0;1.8000000000000007;5.909090909090909;0.8312094145936334;1.0900596587107838
177;1;ESO;A;111;2;11;2;6.0;1.8000000000000007;5.909090909090909;1.5782614139961384;1.6726254461503207
177;1;ESO;A;111;3;11;1;6.0;1.0;5.909090909090909;1.300349603340998;1.3667110520552042
262;2;ESO;A;121;1;12;4;5.5;3.0;5.666666666666667;1.5569978883230458;1.5607104090414063
262;2;ESO;A;121;2;12;0;7.0;1.0;6.75;0.8660254037844386;1.1988493129136213
262;2;ESO;A;121;3;12;0;6.0;1.0;6.5;1.087114613009218;1.2342678660790767
208;1;ESO;B;112;1;11;0;9.0;1.6000000000000014;8.909090909090908;0.9438798074485389;1.240684291953396
208;1;ESO;B;112;2;11;0;9.0;0.0;8.909090909090908;0.5393598899705937;0.7595473914748635
208;1;ESO;B;112;3;11;0;10.0;1.0;9.545454545454545;0.5222329678670935;0.6890092384766586
381;3;ESO;C;133;1;13;6;5.0;3.6000000000000005;4.846153846153846;2.444250186531439;2.098147389135067
381;3;ESO;C;133;2;13;6;5.0;3.6000000000000005;4.615384615384615;2.5012817227194253;2.0981473891350673
381;3;ESO;C;133;3;14;9;4.0;4.0;4.142857142857143;2.4449993820085063;2.0075563074378375
251;1;ESO;C;113;1;11;0;7.0;1.0;6.545454545454546;0.8201995322647245;1.162225544921092
251;1;ESO;C;113;2;11;0;7.0;1.7999999999999998;7.0;1.2649110640673518;1.4681399390162087
251;1;ESO;C;113;3;11;0;7.0;0.7999999999999998;6.909090909090909;1.044465935734187;1.294545165844896
31;1;BAC;B;212;1;11;8;3.0;3.6000000000000005;3.0;2.04939015319192;1.8937882323911377
31;1;BAC;B;212;2;11;9;1.0;2.6000000000000014;2.272727272727273;2.3276988246295565;1.4205719259467042
31;1;BAC;B;212;3;11;9;1.0;2.6000000000000014;2.272727272727273;2.572582713574399;1.4142790651247086
424;4;ESO;A;141;1;12;7;4.0;4.55;4.666666666666667;2.424621182533032;1.7045514452672967
424;4;ESO;A;141;2;12;8;4.0;3.1000000000000005;4.0;1.954016841836789;1.8636799873410004
424;4;ESO;A;141;3;12;6;4.5;2.5500000000000007;4.416666666666667;1.7298624923456323;1.6326309271543518
15;1;BAC;A;211;1;11;0;8.0;2.6000000000000005;7.363636363636363;1.5015143870590966;1.5465986860485126
15;1;BAC;A;211;2;11;1;7.0;0.7999999999999998;6.545454545454546;1.1281521496355322;1.159588814308626
15;1;BAC;A;211;3;11;0;7.0;1.0;7.181818181818182;0.9816498172140428;1.162225544921092
46;1;BAC;B;212;1;11;1;6.0;3.0;6.2727272727272725;1.4893561757289013;1.2945451658448959
46;1;BAC;B;212;2;11;1;7.0;2.0;6.181818181818182;1.7215215257545762;1.3896811919839047
46;1;BAC;B;212;3;11;0;7.0;2.6000000000000005;6.7272727272727275;1.4893561757289013;1.5465986860485126
171;1;ESO;A;111;1;11;0;7.0;1.8000000000000007;6.818181818181818;1.4012980994907414;1.5465986860485124
171;1;ESO;A;111;2;11;0;7.0;3.0;7.454545454545454;1.6949121725703882;1.2882523050229002
171;1;ESO;A;111;3;11;0;7.0;2.8000000000000007;7.2727272727272725;1.3483997249264843;1.2406842919533958
242;1;ESO;C;113;1;11;3;5.0;2.6000000000000005;5.2727272727272725;1.7939291563999449;1.8462202193216333
242;1;ESO;C;113;2;11;1;6.0;1.8000000000000007;5.454545454545454;1.6949121725703877;1.2945451658448959
242;1;ESO;C;113;3;11;1;6.0;1.8000000000000007;5.636363636363637;1.4333685689819817;1.2945451658448959
301;2;ESO;C;123;1;12;0;8.0;2.0;7.916666666666667;1.164500152881315;1.4735023850806486
301;2;ESO;C;123;2;12;0;8.0;1.5500000000000007;7.916666666666667;0.996204919895622;1.236684869140504
301;2;ESO;C;123;3;12;0;8.0;1.0;8.416666666666666;0.6685579234215215;0.8239592165010823
308;2;ESO;C;123;1;12;5;5.0;2.6500000000000004;4.333333333333333;1.8257418583505536;1.6762349391347309
308;2;ESO;C;123;2;12;7;4.0;3.0;4.25;1.9598237397554634;1.8636799873410004
308;2;ESO;C;123;3;12;6;4.5;2.55;4.25;2.050498830661811;1.791759469228055
255;2;ESO;A;121;1;12;0;6.0;1.0;5.833333333333333;1.1146408580454255;0.9184277849930976
255;2;ESO;A;121;2;12;0;6.0;2.0;6.083333333333333;1.0836246694508318;1.236684869140504
255;2;ESO;A;121;3;12;0;6.0;2.0;6.166666666666667;1.0298573010888745;1.286057336874379
460;4;ESO;B;142;1;12;3;5.5;1.5499999999999998;5.25;1.9598237397554634;1.6326309271543518
460;4;ESO;B;142;2;12;1;6.0;2.0;6.166666666666667;1.2673044646258473;1.545422903193594
460;4;ESO;B;142;3;12;0;6.0;2.0;6.0;1.044465935734187;1.2650013752730702
210;1;ESO;B;112;1;11;0;8.0;1.0;8.272727272727273;0.6466697906828632;0.9164648855394713
210;1;ESO;B;112;2;11;0;8.0;1.7999999999999998;8.090909090909092;1.1361818036340359;1.4681399390162087
210;1;ESO;B;112;3;11;0;8.0;2.0;8.181818181818182;1.0787197799411874;1.2636544318820966
44;1;BAC;B;212;1;11;0;7.0;1.0;7.454545454545454;1.1281521496355325;1.2406842919533958
44;1;BAC;B;212;2;11;0;8.0;1.7999999999999998;7.2727272727272725;1.4206272622267315;1.515707952085713
44;1;BAC;B;212;3;11;0;8.0;1.0;7.909090909090909;1.300349603340998;1.162225544921092
273;2;ESO;B;122;1;12;4;5.0;3.5500000000000007;5.666666666666667;2.059714602177749;1.7481554572476758
273;2;ESO;B;122;2;12;2;6.0;1.5500000000000007;5.75;1.4847711791873706;1.6326309271543518
273;2;ESO;B;122;3;12;2;5.5;1.5500000000000007;5.666666666666667;1.497472618255253;1.6326309271543518
200;1;ESO;B;112;1;10;7;4.0;2.0;3.9;1.1972189997378648;1.5047882836811908
200;1;ESO;B;112;2;10;7;3.5;2.0;3.8;1.2292725943057181;1.4708084763221112
200;1;ESO;B;112;3;10;5;4.5;2.0;4.1;1.1005049346146119;1.2206072645530173
182;1;ESO;A;111;1;11;7;4.0;1.0;4.363636363636363;0.8090398349558904;1.1209503926735833
182;1;ESO;A;111;2;11;4;5.0;1.0;4.818181818181818;0.7507571935295483;1.0361987848192837
182;1;ESO;A;111;3;11;2;5.0;1.0;5.181818181818182;0.7507571935295483;1.0361987848192837
458;4;ESO;B;142;1;12;7;4.0;3.0;4.5;1.6236882817719773;1.4677339293271525
458;4;ESO;B;142;2;12;7;4.0;1.0;4.416666666666667;1.6213537179739277;1.4241299173467734
458;4;ESO;B;142;3;12;5;5.0;2.5500000000000007;4.75;1.6583123951777;1.5607104090414068
326;3;ESO;D;134;1;9;3;5.0;2.0;5.0;1.5;1.5229550675313184
326;3;ESO;D;134;2;9;2;5.0;1.2999999999999998;5.0;1.0;1.2148896539491205
326;3;ESO;D;134;3;9;0;6.0;2.0;6.0;0.8660254037844386;1.0986122886681096
333;3;ESO;A;131;1;13;0;8.0;2.6000000000000005;7.923076923076923;1.800996874952798;1.7379834485870498
333;3;ESO;A;131;2;13;1;8.0;1.6000000000000005;7.615384615384615;1.5566235649883124;1.5247073930301438
333;3;ESO;A;131;3;13;0;8.0;2.0;7.923076923076923;1.6052797503622467;1.564957250242801
431;4;ESO;A;141;1;12;1;7.0;1.5499999999999998;6.5;1.243163121016122;1.3579778549873245
